text;labels
@CookieHead8 Também andas a estudar agricultura? ahaha;1
@RuteMSousa Pode ser! Já vou ai ter, quando tiver a chegar eu digo :P;0
se me levarem ao porto nas melhores festas, sou muito happy;0
Já não vejo Sporting na minha TL... Que pena. #not;1
tou com dores de barriga, ai o crl;1
Viseu acolhe 1º Encontro de Estudantes de Turismo da Região Centro | Publituris http://t.co/vAngIIkfcP;1
Parabéns prima gemêa;0
@Elisabete1985 Fora de jogo? Vê lá isso bem!;0
Péssimos agudos mesmo;0
@BrunooMiguelM isso queria eu :(;1
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/2kFtvCuw6H;0
RT @Batras94: Hoje a faculdade parecia um deserto, nao se via ninguem;1
Irrita-me quando não consigo dizer aquilo que sinto;1
PINN: Últimas PINN: Venezuela: empresa chinesa procura aumentar produção de veículos http://t.co/d5JVmkcpXF #PINN;1
O meu ligou-me agr, atrofiei com ele ahahahahahaha ahn ? chupaa-mos;0
RT @PedroAfonsoSilv: Vem cá, quero um beijo teu agora !;0
RT @andria_catarina: estou mega deprimida, não sei .;1
Estas greves de transportes matam-me.;1
Entrevista de emprego: que perguntas fazer? | Alerta Emprego http://t.co/OCaI0g52Uz;1
@ClaudioSaGomes Meu caro amigo, sendo eu um bruxo, digo-te agora que nao vais a faca. Vou realizar uns puderes para que tal coisa n aconteca;1
RT @Nelson_Andradee: Melhor que comida só mesmo os fins-de-semana;0
Gostei de um vídeo @YouTube de @feromonas_ http://t.co/PXl2LCjKnt Preparação da Nave Espacial! - Era do Futuro: Minecraft #7;1
RT @antoniog_55: conheci pessoas que nunca quero esquecer mas outras ja podia ter esquecido;1
grande parte das vezes que abro um separador novo, e para ver como se escreve uma palavra;0
Sábado, em principio, vou ver o jogo da Maria contra a Daniela.;0
Fotografia: tiago-messi: Segue-me no Twitter aqui. http://t.co/LuaQUltucL;1
@mr_awsomeness n tou em casa, logo n posso fazer certas cenas;1
Sem duvida. http://t.co/FiBuSRkXJ8;1
@Filipa1310 eu caia pró lado mal dos estômago nao ficava xD;1
@RitaListing Qualquer coisa ganha a esses dois;1
RT @Nelson_Andradee: Já vou estudar mãe... Em 2017;0
acredita que ignorares uma rapariga aziada, nao é a melher escolha;1
@JoaoDiogoVieira n faças isso, ainda ficas mais paneleiro;1
RT @abolapt: Mangala, Defour e Licá regressam ao onze frente ao Áustria Viena http://t.co/9HXt8KANRp;1
as vezes não tenho forças praaguentar tudo;1
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
Tanto diz que não, que depois vai sempre atrás! ahah;1
Assembleia municipal da Cerveira reuniu em sessão extraordinária - http://t.co/H0wstDKiab;1
@margaridaco nao era eu que estava aqui no twitter, era o meu cao! achas que eu alguma vez ia ser simpatica? nunca na vida ahahah;1
@sou_a_peralta  Mas eu não tenho culpa que tu não consigas ve-lo a falar com outras raparigas. #Lt;1
#EmpregoBrasil Marketing - Serviços de Treinamento e TI http://t.co/xRLZptJFy8 #Marketing;1
RT @KikoisHot: A Ariana tá bue ''Humm...Rita, sai, é a minha vez'' #MTVEMA;1
RT @SalvasMartinha: O Cleveland show é aquela série que a equipa do Family Guy escreve com os pés.;1
Sou fã de fado. Julguem-me.;0
Que um dia o meu mau-estar por tua causa se vire contra ti e te tire todos os pequenos momentos de reflexão do dia. Ai entenderás.;1
sou horrível;1
@Catiapanda ,  jogo no sábado princesaaa :);0
"@sharkinho ainda pior que ""likes""...";1
Acabei de enviar uma fotografia hilariante à @AnaRitaBarbosa7 , espero que ela se divirta.;1
Lol sobrevivência na escola é mesmo pq tenho de te ver todos os dias e nao te poder fazer nada;1
Homem é preso e confessa roubo a farmácia em Montes Claros https://t.co/nXDoz6LuBR;0
Gostei de um vídeo @YouTube http://t.co/kcjUHTxCcS day in CS;1
Publiquei uma foto nova no Facebook http://t.co/9jyhmiHv1v;1
Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/4B7AWpjrPk;1
Eu quero ir dormir mas agradecia que a dor de dentes também fosse mas sozinha;1
"NUGGYLAND @ Astérix Vendas Novas
SABADO ÁS 23H30M
Radio Utopia - O som de uma nova realidade! http://t.co/8H1D4fNeSz";0
RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5;1
@VvianaJr @MarcoSousaMarti tens que vir passar um fds bro! Aqui a saga não para!;1
@cattcunha engraxa engraxa...! Amanhã depois mandamos sms a confirmar as horas, ou então mando alguma coisa aqui no Twitter.;0
@dearalexxx sintonia fodida;1
@PMMG190 - Polícia Militar prende autor de roubo  https://t.co/8cX6G34oro;0
@pingarelha até era engraçado;0
Estudo mais tarde bj;1
"Partilhem e registem-se! 

Um projecto que tive envolvida na tradução e no acompanhamento desta ideia para o... http://t.co/MJnJ67OfM3";1
PT como assim, sou mais velha que a Elena dos Daughter ? o_O não pode... fucking 23 anos, a sério ? :o;1
Os três amigos, cafa um deles com uma estrela Michelin nos seus respetivos restaurantes (Porto, Funchal e... http://t.co/kC0503DrOz;1
@pcrobalo @tchetcha Não, spoilers é só quando eu digo que o Hobbit tem uma batalha...;1
RT @stevesemjob: A vida está a ficar tão repetitiva que todos os dias parecem ontem e amanhã tu já sabes que vai parecer hoje que foi igual…;0
Vou deprimir.;1
Vou a FIL #TwitterOff;0
Protesto dos trabalhadores dos transportes junta centenas em Lisboa http://t.co/kt0T1OVx1W;1
Torradas e leite aqui para a doente.;1
"CONVOCADOS PARA O DERBY :

Guarda-redes – Artur Moraes e Oblak;   Defesas – Luisão, Garay, Jardel, Bruno Cortez, André Almeida e Sílvio;
 +";0
MAIS ACTUAL: Nelson Mandela: o fim e o começo http://t.co/RoqsVfvfwW;1
Ainda sei as músicas todas deles!;1
estou farta de estudar;1
RT @g1: Tentativa de fuga é impedida no presídio de Mariana, MG, diz secretaria https://t.co/AavPLJ5BBN #G1 https://t.co/3WNyyYm2mU;0
@marianafp2 é tao linda s2;0
jk vou comer massa;0
"Quem é que deixou cair uma garrafa de azeite no palco?
#fatorxsic";0
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
F... lixado com o resultado, mas muito satisfeito com a exibição e com a esperança que os golos todos que se falharam hoje tenham ficado ...;1
@maarrodrigues é mesmo agradável;0
A pé pelas cascatas de Portugal http://t.co/RnSEfsKoQf;1
Marisa Monte - Depois ( Oficial ) http://t.co/mkt8SsikFu;1
@aliicemiim com menos barba pra mim sff;1
@Msribeiro_  vou ver o que se pode arranjar... xD;0
E antes não tinha calma para nada, hoje em dia tenho tanta que me espanto;1
Ok, acabaram de ver a Mariana no seu momento de loucura #lt;1
não quero estar com alguém que não quer estar comigo.;1
RT @paraiba_online: Ações na Justiça cobram devassa nos voos do governador de Minas Gerais - https://t.co/EwldsHKyp2 https://t.co/2Z8BHEuj5r;1
Pontos de Vista #17 http://t.co/VdhVPmr3nk;0
A Mariana Alvim veio à Garagem Rio de Janeiro, vestiu-se a rigor, mudou um pneu, verificou o nível de óleo e tudo... http://t.co/YbiiI04cPF;1
@miguelmartinhof faleceu;0
Não me desejam boa noite pke??;0
Gostei de um vídeo @YouTube de @rezende_evil http://t.co/4wAQ7V8PNp CHEGOU ITÁLIA!!!!! E AGORA?? COMO FICA O CANAL???;1
RT @lpmpessoal: O Turismo em Espanha sai da recessão. Mas há os que ganham (com as visitas de estrangeiros) e os que perdem... http://t.co/…;1
RT @CarolBoavida: “Não consigo lhe explicar a intensidade de minha decepção comigo mesma.”;0
@JoSousa_ achei estranho tares a falar disso porque não vi mais ninguém. Ya, gostava de saber a partir de que valor valia a pena!;0
RT @DanilaIbraimo: Ai pára lá com esse tweets;1
@eraquelparati Espero que tenhas aí os ingredientes para fazermos lasanha;1
acho que devia começar a fazer os apontamentos de geografia...;1
@ana_filipa98 foi sim! :);0
Mas hoje estou tão bem que NADA vai estragar o meu dia.;1
Bom dia @;0
@GastaoSilva16 @PutoWilliam14 @Brunnacrp  agora ja não tenho a fto ahah;1
Diz a lenda que quando não conseguimos dormir à noite, é porque estamos acordados no sonho de alguém.;0
Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/biCLl0J4fI https://t.co/Xdr5DImiR4;0
Jantares, Ceias e Almoços de Natal e Ano Novo 2013-2014: Neste Natal concentre-se no que verdadeiramente impor... http://t.co/RhKK712Oxc;1
Nao sou nada emotiva, mas ha dias em que uma pequena coisa faz explodir tudo, é incrivel;1
Preludio Cavalleria Rusticana: http://t.co/Dygi1SrhNT via @youtube;1
@Geadajr TRANSFORMEI-ME!!! Agora tenho uma boca enorme para te comer todo!;0
"@indecisor @joaomiranda @danielolivalx em 2o lugar, não é por algo em que ""acredito"". é por algo concreto: violência física do apartheid.";1
@ManuelReis Aguardo então por algum site de notícias.;0
RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…;1
Mas alguém me explica porque é que só o pé direito é que tá frio?;0
@sonia_vbarros ahah estávamos literalmente a stalkar uma a outra, quando acabasse já tinha decidido que te ia seguir também;0
RT @fhf: Hj vou estar no #5pMN com o Pedro Fernandes para falarmos sobre o meu romance #SeNãoPodesJuntarTeAElesVenceOs - http://t.co/kfKDBo…;1
boa tarde meus queridos http://t.co/kX2jYReKfW;0
#Economia Governo promete prémios a quem pedir faturas http://t.co/QXl4flz7tk Em http://t.co/F9EGWH3oa6;1
RT @Nelson_Andradee: Como eu gosto de dormir...;0
# Violência em Bangui não para de crescer http://t.co/RTFZOlXAjI Em http://t.co/MDmhqgtnSp;1
Quem escreve os comunicados do fcp só pode ser mentecapto. Um comunicado por causa de uma estátua que custa alguns trocos. Que mesquinhez.;1
ontem foi tipo assim http://t.co/5ELQ6U6n6i hahaha;0
segundo poste a dormir;1
"""-Como se sente?
-Cansada
-Cansada de que?
-De mentiras, e promessas.""";1
Admito que gostei das sms que me mandas-te;0
"Publiquei 87 fotos no Facebook no álbum ""Serra do Risco by GT"" http://t.co/oFP3GaEjmf";1
Tribunal russo libertou sob caução último ativista da Greenpeace: A justiça russa decidiu libertar sob caução ... http://t.co/ZPkobXoO6n;1
E o papel é tipo comum a todas as casas de banho, ou seja, temos tipo de tirar o que queremos para o nosso cubículo;1
se achas uma cena, diz na cara, é mt pior a pessoa chegar la p ela propria;1
Para dormir bem tenho que ter o quarto escuro escuro escuro;1
Começou a chover agora, quero o sol.;1
RT @jessieavl18: não é a distância que estraga, é o orgulho.;1
@sarafsc Em mim podes smp confiar oh;0
RT @utherpendragon3: Transformou Minas numa republiqueta de negociatas um amontoado de bandidos de ratos roendo em benefício próprio tudo q…;1
Determinados acontecimentos, mudaram a minha maneira de olhar para a vida.;1
Publicidade e pessoas nuas. Um clássico http://t.co/ZDDbueROTw;1
Quatro homens são presos por tráfico de drogas em Janaúba https://t.co/F26pCdbklf https://t.co/tbdIvLIOF5;0
A minha mãe recebeu as minhas notas intercalares, vou pensar seriamente em perder-me no caminho para asa;1
Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros https://t.co/PhHL5Hqjok via @UOLNoticias @UOL;1
Quando eu preciso de dormir o sono não vem.. Que ódio.;1
@debbbdp boas noites.. só de pensar que à uma semana atrás, era só a rir de cenas estúpidas a estas horas;1
Só faltava era haver um jogo Portugal - Espanha num dia como este de hoje !;0
@RitaD_25 ahahaahh podes pegar nso dois xD (já reparei xD);0
@_lourenco_c ...individualmente. Com a nossa abordagem é mais difícil, e terei de perguntar ao LA-C.;0
para além que pareço que tenho cara de bébé #LT;0
Ainda dá Tempo (There is still time) http://t.co/HUdwaD5YmF;1
A única tarde que tinha para poder descontrair minimamente desperdicei-a na porra deste relatório.;1
preciso mesmo de vê-la.;0
@DianaMendes9 Fui boas e consegui sair da aula de educação física ahahah, está TANTO FRIO!;0
RT @souahoney: não estamos a fazer rigorosamente nada nesta aula;0
@PMMG190 - Apreensão de drogas no Bairro Minas Gerais https://t.co/Ej5a1zwEfD;0
RT @xenofonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/bmMzonoY6F;0
Bom... Comadre, bem bom! @ Chez Rogerio http://t.co/8IWWXMWUbF;1
Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/i5o8MzAC09 https://t.co/tSX8qX7NTg;0
Gostei de um vídeo do @YouTube http://t.co/jvVV1y7Uh9 Evil Cat Sings Auto-tuned;1
#Economia Vice-presidente da CE defende política de baixos salários http://t.co/6uMljDpFSO Em http://t.co/MDmhqgtnSp;1
Vou lavar os dentes U.u;0
Dois homens são preso após roubo de vaca na zona rural de Unaí https://t.co/B7bJwb08fG;0
@mamadiboss supostamente ya mas ele hj foi querido..;0
@sunshinesmille pelo menos estou confiante , obrigada ! s2;0
OOOH SPORT LISBOA E O BENFICA CAMPEÃOOOO MOSTRA A TUA RACA O QUERER E A AMBIÇÃO NOS SO QUEREMOS BENFICA CAMPEÃOOOO;0
RT @MiguelLuzP: Depressão https://t.co/Pyys6tGcyA;1
Amanha não tenho aulas!!!!! GRANDE FIM DE SEMANA;1
Tenho o segundo furo todo infetado;1
@Carolinewishes juro que adoro o teu sorriso ahaha :D;0
Já está lançada online a iniciativa! http://t.co/4Ikew7Gxht. Contamos convosco. http://t.co/uSUXqIed5b;1
Novembro é o mês das festas. Imensos amigos meus fazem anos agora.;1
RT @arigosoa: @fentythenavy @Viii_Meelo Ahaha a minha cara é digna de um oscar;1
sabado porto-me bem, nao tens q te preocupar bby, n bebo nada.;1
Boa tarde 5 graus;0
vou continuar a ver teen wolf, só me faltam 3 episódios para acabar de ver a 3ª temporada;0
Tiro foto da bunda pro instagram, mas compenso com frases de drummond/ clarice/ caio fernando abreu.;1
RT @SL_Benfica: Taça de Portugal Benfica 4-3 Sporting Termina a partida no Estádio do Sport L... http://t.co/9cm1I3AcCV;1
Bom dia !!;0
"Bayern e City nos ""oitavos"":  
O Bayern Munique, campeão em título, e o Manchester City garantiram hoje os doi... http://t.co/kCubNhD6ke";1
@MichelleeArezes pouco;1
amo-te;0
@charliecfm curto se forem boas =P;0
Apesar de ficar sempre nervosa quando começo a apresentação não se nota que estou, mas hoje ainda fiquei mais nervosa.;1
@bepoad só evolução kk, vou voltar em junho ai agente vê um rolê;0
"RT @CarolVenade: Já tenho o meu!! #TantoPabloAlboran Tá lindo!! :') &lt;3 #Batalla_Alboran http://t.co/JF8NLeZ2de";1
Vamos ver se a Bertrand não me decepciona, compra feita hj com envio no mesmo dia, aguardemos.;1
Volteiii;0
Odeio acordar a está hora :(;1
Uma vez familia, familia para sempre.;0
Manhã http://t.co/6yPIFAjdDT;1
Acho que existem muito poucas Janoskianators em Portugal, gostava de conhecer uma #SadLife;0
RT @lorenaslm: aquele gajo é tão eww.;0
@mbfb212 visto os nomes que tens na tua escola esse consegue ser o mais normal..;1
"Love it &lt;3 #Lisbon #Estoril #film #festival #leffest #work @ Aeroporto de Lisboa - Chegadas / Arrivals http://t.co/pYlzN4ig66";1
Acabei de publicar uma foto http://t.co/hlyLq1yVQN;1
@malone_97, vai fazer a prova. Essa hora já queres agarrões. Sabichão.;1
Ele é tão pequeno ahahah;0
O @theguruofsexo está revoltado com a celulite;1
BENFICA , MAIS UM ZIMBORA;0
Amar é bom quando é correspondido;0
É que ela chega a tratar mal o Luís. #ss4;1
Fifocas, é distinguir.;1
@LauraLachowski1 Tudo bem ?;1
Novidades APS por Utilizador desconhecido http://t.co/jDRUFpcT0U;1
#Aguero leva 2 golos e 1 assistência em 30'. #MCFC #CSKAMoscow #UCL;0
"BB avisa à Justiça que Governo de Minas Gerais usou dinheiro dos depósitos judiciais e não tem como repor.

https://t.co/E8K33Lsu3O";1
Não era preciso isto, nem sequer tentaste quanto mais agora kkkk;0
"""Tu nao saaaaaaabes, nada de nadaaa"".";1
"@meninareis qualquer motivo é bom para beber ;) @Zeh_Gato";0
@NicktheBass tbh, não, até gostava;0
RT @Nelson_Andradee: Este Redfoo tem mais fatos do que eu tenho amigos f-se #MTVEMA;1
RT @Beatrizmj: @RicardoPiiiires same! Pena não ser a bleeding out! Sdds;1
Bem vou estudar cuz aluna aplicada;0
a feira da golegã apareceu na novela;0
Isto é extremamente parvo mas não me apetece fim-de-semana. Quero Lisboa.;0
"Ahahahahahah 
""Presidente do Sporting sugere que se tire o vermelho da bandeira de Portugal""  http://t.co/Yam9bAN76u";1
pessoas que visitaram meu perfil e grupos que sigo no Twitter http://t.co/X5evHplKRs;0
odeio iscas e foram fazer iscas para o jantar, ughh;1
#SeÉsDaMinhaTurma sabes o que é rir com a maneira de falar do Serge;0
OMG... A Never Let You Go está quase nas 900 reads!! :O Tds os que leem são uns lindos :3 Obrigadaaaaaaa http://t.co/Y8VJi8afE5;0
#timbeta #globo Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/S6N07q9oQo #OperacaoBetaLab #Sigodevo…;0
e eu aqui.;0
porque eu sei bem o que quero, e és tu.;1
RT @mcattalmeida: virar as costas aos problemas, algo que nunca me assiste;0
@miguelbaldino e esta? No estadio do leverkusen ha um mural com esse colosso do futebol portugues Uniao de Leiria http://t.co/PRcELWstDq;1
Têm medo de tudo;1
Ela ainda tem ciúmes minhas ...;1
RT @JessicaOliii: Mas os Tweets dele levamos a pensar que ele gosta dela ahah;0
: No próximo dia 13 de Dezembro, às 19H00, o Palácio Quintela, em Lisboa (Rua do Alecrim, 70), irá acolher o e... http://t.co/2Sn855yezi;1
AHAHAHA sou tão ciumenta ,vejo tweets que me deixam a pensar depois vou ao twitter e vejo q não é nada do que eu estava a pensar;0
#Publicidade “Não vejo como empresas portuguesas possam apresentar vantagem competitiva sem ser... http://t.co/TmwV7w6DQE via @meiosepub;1
BeHave Marketing - Consultoria e Formação de Vendas B2B http://t.co/ByuTIgQSM7;1
Agora ia-me espalhando numas escadas.  Sou sempre eu;0
@yasoufixe bem feitoo;0
RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7;1
@saraovski ai Sara estava eu aqui a espera q me prendasses com uma foto super gostosona dos teus fofos e então não haha Obrigada querida :D;0
Isto é o resultado do disparate de andarem pedir aos 'miúdos' para queimarem as pestanas para não terem trabalho. http://t.co/u7X0TutrQ8;1
Odeio quando me escondem coisas!!!;1
Odeio esperar, irrita-me imenso.;1
#SeJogasCandyCrush sabes que dói, dói imenso, perder uma vida porque não rebentaste o último quadradinho de geleia;1
Alguém mais alto/a que eu?;0
Faltam 6 dias para fazer anos, yey kkk;0
fui muito explícito mail que te mandei, no entanto já estava a caminhar para outro rumo;0
@majoliv eu também;1
RT @ritagarfeel: vou chorar de certeza.;1
Sou filha única, mas adorava ter um irmão mais velho. São só benefícios.;0
outro para ver a bola http://t.co/C7lT4lNRZe;1
Bom dia Lindus s2;0
Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/FBjBy8Powa by #jeversona4 via @c0nvey;1
Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos https://t.co/Y6F2yLhOgf;1
Photo: Abraçada ao livro por mais uns minutos. Acabou. Snif… http://t.co/Hkk2luNRAU;1
RT @adilsonjr11: BB avisa Justiça que governo de MG não tem recursos em conta judicial. + Helicóptero o Gov de Minas o Pilantrel tem. https…;1
RT @DiarioPE: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/wSC68gNFEF https://t.co/k687j4rXG8;1
@FabianaMartins9 Obrigadaaaaa :D s2;0
Filhos hiperativos deve ser difícil;1
está a ocupar-me demasiado tempo;1
"RT @joaovale: Assunção Cristas: ""não significa que sejemos fortes com os fracos"" #chupaCamões";1
@Bs1999Bs basicamente ele é otario . AHAHAH;1
Risotto, Cogumelos e Ovos;0
SO MAIS UM SPORTING;0
É nestas alturas que ter carro, dava jeito.;0
BOA NOITEEEE;0
Já te disse, mesmo longe estou contigo se precisares de mim.;0
https://t.co/cRGw014Ftk isto é demais para o meu coração......axo k vou.....piiiiiiiiiiiiiiiiii xD;1
RT @CatarinaaSilva1: A pessoa te decepciona, te troca,tu supera e quando tu finalmente tás feliz,ela volta dizendo que se arrependeu... ahh…;1
Ela diz que é mais virgem que o azeite.. pff sim sim -.- AHAHAHAH;0
@CaroliinaBsm nem deveria ser -.-' dás-me desprezo pa caraças!;1
@vascodcm porra, isso dá dois copos a cada um. E mesmo assim é contando que a mcd não bebe tudo sozinha.;1
"RT @JoanaRFerreira: A nova música dos Of Mice &amp; Men é tão linda. Preciso do Restoring Force já!";1
cada vez que chego ao fb só me dá vontade de rir lol;0
"""Retalho está cada vez menos confinado às vendas"" http://t.co/kXnVUA8WgQ via @twitterapi";1
Farta de ser dificil;1
Hoje ha tarde estou mesmo a ver que nao vai chover pq vou ter aula de física;1
RT @JNegocios: África: Adeus, Nelson Mandela  http://t.co/TohkNsHO4p;1
Pensamos no mesmo ahahahaha;0
@zeg777 essa merda dói pa carago.;1
"@marimartinho123 saudades mm ;x";0
Isto sou eu e a @panfoca nos intervalos s2 http://t.co/UsgQFWbCqA;0
"""@ricardonobregaX: Ficarmos apegados a alguém que se está a cagar para nós é das piores coisas.""";1
@rpOliveira Vai ver o que significa Curva nos dialectos de Leste. :-);0
VOLTEI;0
# Personalidades do PSD lançam plataforma de debate sobre Portugal http://t.co/D5vF3pzA2e Em http://t.co/MDmhqgtnSp;1
@Bia6969 Qd vi só pensei que tinha que te dar um abraço. *hug*;1
MAIOR APREENSÃO DE DROGAS DA HISTÓRIA DE JENIPAPO DE MINAS. https://t.co/SSZTDP47n5;0
@emjoralo Mandela e Gandhi África do Sul Inglaterra direitos cívicos, mas já vi que estou a exagerar :);0
RT @MrNikkiHD: ainda vou decidir a hora da live com o zoa e o kazzio =P;1
Jovem é preso em Patos de Minas suspeito de tráfico e roubo na região https://t.co/8iBWmeyONO https://t.co/E2x5fVMsso;0
Se fosse gajo e tivesse apanhado o JJ na rua já lhe tinha tido poucas e boas;0
Eu gosto muito do Bieber, mas sinceramente acho que o dinheiro anda-lhe a subir a cabeça, e tenho que concordar que ele anda um bocad mimado;0
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
Dois homens são preso após roubo de vaca na zona rural de Unaí https://t.co/XbOM5TO4cV https://t.co/laHGCXu1Wi;0
RT @Dids_md: futebol é tão o melhor desporto;1
eu sou bué simpática, falem comigo :c;1
RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…;1
Não devia haver rapazes assim tão gostosões, principalmente porque não são meus xD;0
UE investe 8,5 milhões de euros na luta contra doenças relacionadas com a pobreza http://t.co/xnQXCBUA1c;1
Gostei de um vídeo do @YouTube http://t.co/ZtEosdxzA3 Funeral Suits - Health;0
RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ;1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/N2SA5nPk17;1
#Glam #Leiria, sempre ao mais alto nível! :) http://t.co/FcjmVORIhI;1
@inesmenesesc @AndreiaKaulitz1 @vanessatipau eu concordo :));0
se o merdas meu vizinhk continuar a tocar bateria eu vou meter a casa a tremer ao som dos MB;1
"Há raiva dentro de mim e eu não quero mal a ninguem
A partir da meia noite a cota diz que tou perdido
Que ando agitado e do nada solto grito";1
Tenho tantos sapatos que nunca usei..;0
"@slayra Atão n te esqueças de ir ao facebook responder ao evento, sff 
@Philippa_vic @White_Lady";1
#DinheiroVivo Emprego volta a crescer após dois anos a cair http://t.co/D108I5XGpj Ler http://t.co/MElaZFAN53;0
@A6RitaSilva sou smp bom . BOM MESMO;0
"E então encontrei o ""ele"" para sempre.";1
Nunca mais começa o jogo...;0
Apesar da diferença de idades, dou-me super bem com os meus primos;1
RT @carlinibh: 'Jeitinho Kalil': novo prefeito de BH almoça de marmitex e elimina traje formal - Politica - Estado de Minas https://t.co/oG…;0
RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ;1
@katyperry INTERNATIONAL SMILE 😁🌎;0
Cinco homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/AFbAZHkeLs;0
A nossa maçonaria fracassou por isso estamos como estamos.;1
Venham passar uma boa tarde  :) http://t.co/LZrCG8Ttnk;1
Finalmente em casa;1
Obrigado pessoas deprimidas por me terem deprimido também;0
"http://t.co/GTc4zMC4WT AMO esta música &lt;3 É linda de mais";0
Ele nunca se esforçou tanto como eu;1
Tinhas conta no cliché? RT @Pinilla84: O twitter também é seu, estime-o. Diga não ao cliché.;0
identifico-me mt com pessoas que não sabem se amanhã é quarta ou quinta.;1
@DigoFuckingCute sms , twitter e fazer um trabalho . Crepes u.u :3;0
A minha mãe diz que a miley apesar de fazer o que faz canta muito bem;1
acho que estou a ficar toda fodida por causa dos aquecedores mas nao dá de outra maneira!!;1
Amo o mar. Amo.;0
@a_abel14 que agressividade! tanta inveja, que coisa feia Abel ahahah;0
A bike catamarã Baycycle para pedalar sobre as águas do mar http://t.co/H8dOhg3aNr Bacana!;1
Tou com ressaca do #FatorX;1
"E a Torre de Pisa serviria para colocar... um sino.
Decorem, pode vir a ser útil ;)";0
ahah tropita fábio já com as suas conversas antes do jogo;0
Epa queria dormir até mais tarde hoje mas o meu gato não se cala lol;1
Mas irrita-me pessoas que me seguem e depois quando as sigo deixam de seguir, vocês são burras ou que caralho? EXISTE O JUSTUNFOLLOW;1
Contratação de professores começa nesta terça-feira em Juiz de Fora https://t.co/GeDyLUaKwQ https://t.co/OzfAyXvt8J;0
O nosso Adam Lambert até pode ser uma merda mas temos cá um Ed Sheeran que sim senhor!!!;1
Pena não teres sentido a minha falta,eu senti.;1
Ver masterchef a esta hora é suicídio;1
a puta da minha stora de hist nnc mais entrega a merda dos testes;1
Como é que posso ajudar os outros se nem a mim mesma consigo ajudar?;1
Piorar? Why? Aha eu bazei a seguir @Haachiikoo;1
cansei.;1
Boa Noite para todos(as) amigos(as) !! http://t.co/raXxW92yvX;0
Novo Livro: 5 Conversas à Volta da Negociação   http://t.co/KHZngfDwir;1
Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/YLN6bfKroB https://t.co/EPRxJalzgH;0
"Vieira: ""Roberto ainda vai ser um dos melhores guarda redes do mundo"" - cuidado com o que desejas...";1
Araxá recebe novas doses da vacina contra febre amarela https://t.co/jgeeZ6hE92;0
disse a umas hrs atras q ia ao tumblr e ainda n fui;0
@pandaswaggie está mesmo lindoo :3;0
um dos meus primeiros scores no #CODGhosts http://t.co/3XyLbxgjGJ;1
@nesmattos que parva.;1
tou a precisar de tii;1
O amor nao é uma merda, apenas as pessoas nao sabem valorizar.;1
@sof_lalala tá bem....;1
Tenho que ir estudar físico química;1
RT @utherpendragon3: Transformou Minas numa republiqueta de negociatas um amontoado de bandidos de ratos roendo em benefício próprio tudo q…;1
RT @dntwit: # ONU espera o pior no balanço de vítimas do tufão http://t.co/sEr58xxiTL Ler http://t.co/MElaZFAN53;1
@11Beatrizsilva é, tipo o quê oh atrasada?;1
@MaidenHebi @whynottosmile nunca mais sou simpática contigo;0
estou a partilhar esta noticia bem sozinha;0
"https://t.co/6UNG3iBU6Z LINDOOOOOOOOOOOOOOOOOOOOOOOOOOOOO &lt;3";1
Tou farto de ouvir musica, quero ouvir a tua voz;0
@va5co Av. Berna, em frente à Gulbenkian.;1
