text;labels
Sinto-me ridícula.;1
Acabei de instalar o Jelly Bean num Galaxy Mini. Vamos lá ver se se aguenta. http://t.co/kgaLK1I4OP;0
@byProspero bem me parecia;0
RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7;1
@AQueTuAmas tou indo meu amô;0
Estou cheia de fome;1
@Shyznogud @Serras oi? estou perdido;1
@ohvitorino é facil tar a milhares de kms de distancia a falar de algo k n nos afecta. Eu n estou contra a causa, estou contra a forma.;1
Operação prende criminosos, e apreende drogas e armas #Medina, MG https://t.co/mDO95WwAXD #valedojequitinhonha;0
Nada acontece por acaso!;0
Agr falta o mais dificil :s;1
Publiquei uma foto nova no Facebook http://t.co/vc0JTw7PFg;1
Amanhã será à safoda sorry not sorry;1
@DianaP0 Não sei porquê, a app da TAP não guarda o mobile pass. Ao menos tenho o pdf no mail. xD;0
Ela é quem é, e faz'me o que faz :ccc;1
@martaodias #calcinhasmeusamores;0
Espero que amanhã os trends sejam melhores;0
para que responder a uma sms para não responder mais?;1
A sus tava certa tenho mm que ir ao medico ver o que é isto pode ser grave.;0
adoras irritar-me, está visto.;0
@PMMG190 - PM frustra tentativa de furto em Boa Esperança https://t.co/qyjypTHZw5;0
É hoje, às 18:30, na Fnac Chiado. Um novo livro de poesia de Nicolau Santos e António Costa Silva. See u there. http://t.co/o6ndP1WGgj;1
"Publiquei 4 fotos no Facebook no álbum ""11 de Novembro: Dia de S. Martinho"" http://t.co/3V34q5PKLx";1
RT @KikoisHot: Oh não...a Katy Perry vai cantar ao vivo...segurem os vidros! #nohate #realtalk #MTVEMA;1
bem e ag vao-me tirar ftgs a mim;0
Délio Jasse, José Pedro Cortes e Letícia Ramos são os finalistas do BES Photo 2014, numa das edições mais... http://t.co/Y5QVB2jqVP;1
Direito;0
@DearWinehouse hum... se fosse João Perdido era pior!;1
RT @patsalexandre: Tenho saudades da @souahoney;0
Menino nasce com capacidade de ver na escuridão http://t.co/rvxmdpvTSg;1
@psicopataANA digo o mesmo babe s2;0
Boa tarde!;0
RT @MrNikkiHD: Comecei uma transmissão ao vivo em @YouTube: http://t.co/eMkq56r3Av;1
RT @az8ona: #DescubraAs7Diferenças entre cocó e escola;1
E eu não valorizo as que ainda estão aqui para mim :(;1
@PMMG190 - PM prende autor de roubo em São Francisco de Paula https://t.co/LBihx6wohW;0
"(Vídeo) Casal saiu de Portimão para dar a volta ao mundo:  
Um jovem casal partiu ontem de  Portimão para uma ... http://t.co/Yo9F1Dw25J";1
@iCatarinaCosta o twitter é meu peço desculpa se incomodei;1
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/K8H4CzCDia;0
isto do #ss4 hj é lindo...;0
"RT @PropriaLolita: @JessicaPinho29 o que se passou agora? credo, toda hora :c
baby desculpa mas se sabes que é assim, posha não te apegues..";1
RT @ADexterA: tão isto. RT @JG1904: Enzo, cada vez Maior http://t.co/E7hkl6xRxQ;1
@xAnaGoncalves é inseguro, tens de perceber que pode ter tido desilusões fortes no passado.;1
#lisboa é linda de qualquer lado do Tejo! @ Cristo Rei http://t.co/Jg4jy4u6Ta;1
@ana_7_scp_11 Tens uma lista ? Eu tenho de ler o que a agora diz;0
Odeio ouvir nao;1
TODA a gente hoje comentou as minhas unhas, opa adoro;0
# Câmara municipal pede intervenção do Provedor http://t.co/NBvy1Jhnj6 Ler http://t.co/MElaZFAN53;1
Estou cheio de frio. Tinha saudades! AMO FRIO!;0
Gostei de um vídeo @YouTube de @pulgazero http://t.co/ntdR3cO8WW FIFA 14 Modo Carreira: A Redenção de Koné! #08;1
RT @souahoney: @Duartescp qual é a piada ?;0
Corticeira Amorim anuncia distribuição de dividendos http://t.co/mJgPGVZPJL;1
"@Tiago_NoStress eu peço por tudo, asserio pff!Se vires este tweet podes me seguir?&lt;3pls...Adoro-te!&lt;3&lt;3(eu sei k n vais) :'( #NoStressFamily";1
vou começar a apreciar mais musica portuguesa;0
Governo mineiro admite superlotação nos presídios. Com 60 mil detentos, MG tem 2ª maior população carcerária: https://t.co/eRMkSrbRFh.;1
Não gosto de ficar brigado com ninguém, imagina que acontece alguma coisa com a pessoa e a última lembrança que ela tem é essa...;1
@PiquenaMore se tu o queres eu faco ahah;0
Esta semana está cheia de testes.;1
Rio distribui vacinas contra febre amarela a municípios na divisa com Minas https://t.co/4NV2y4LNsg https://t.co/gHzxVuD8gx;0
RT @RMkiko: Bom dia Sabina;0
"Ônibus carregado de drogas é flagrado na MG-353; motorista é preso https://t.co/KmwMI6P7xY https://t.co/V7P8d9xU1H";0
amanhã vou ao fórum com o Tiago :3;0
Casa das Rosas abriga encontro literário para mães e bebês:  http://t.co/Pp5pxXJalW;1
Jantar de beneficência a favor da Quinta Essência. O valor deste jantar reverteu a favor da bolsa social, para... http://t.co/niLFXtyct0;1
nao tenho paciencia nenhuma para a minha mae, estupida mandei-a para o caralho, mereceu;1
Adoro aqueles momentos do meu dia em que sao so para mim sabe-me tao bem.;0
Bom dia pessoal. Para que é que servem exactamente programas como a Casa dos Segredos, Big Brother, Secret Sto... http://t.co/rb0hGPC8It;1
tão perdida;1
@joaolucio lol normalmente é ao contrário.;1
A sério digam-me;0
Mamas são vida.;0
Prefeitura de Uberlândia decreta estado de calamidade financeira - Politica - Estado de Minas https://t.co/FSgM7hjdkt;1
PM apreende maconha e celular em presídio de Coronel Fabriciano  https://t.co/fLbMDLC56y;0
cordeiro aka capitão!;0
O estacionamento na praia de Carcavelos vai ficar + caótico :-) Nova vai abrir novo campus em Carcavelos http://t.co/Nq1s5labl2;1
"RT @PatrciaFarinha: odeio quando recebo uma mensagem e fico ""e agora como é que respondo?!""";1
já Morri aHAHAHAHAHAHAH;0
@Marianasimoes10 infelizmente vou fazer vais ver sou um dançarino xii vais morrer a rir;0
"Gosto de ti? Vou ser o ser mais amoroso de sempre
Não gosto se ti? Vou ser a maior cabra se sempre";0
vou-me rir tanto de certas pessoas no futuro, espero;0
Belíssimo trabalho ! http://t.co/r6YXwYzYpg;1
RT @prosapolitica: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/KSwQ4nZO1v https://t.co/m2UzoIkIEb;0
RT @heartbreakelson: Dji Tafinha é um dos melhores cantores de Angola ..;1
Nem sei bem que dizer é um dos últimos heróis do século XX;1
RT @RiriDiogo: Adoro dormir // Acho que é uma perda de tempo;0
Ai morri com isto http://t.co/X5U5jOwFW2;1
Queres reenie para a azia bb @tomas_grilo ?;1
Irrita-me o facto de algumas pessoas fazerem barulho a beber leite ou a comer sopa;1
"@DeboraBra lembra-te que nunca deves de perder a razão! smp aqui, lyy &lt;3";1
RT @madalenaxavier: QUEM ME LEVAR AO CONCERTO DO BRUNO MARS VAI TER O MEU AMOR ETERNO;0
óh, fala bem otario de merda.;1
Polícia Militar apreende armas e drogas na Região do Barreiro, em Belo Horizonte https://t.co/8hM0c2B1iW https://t.co/aLAlWHppnl;0
@PMMG190 - Autor de roubo é preso pela PM https://t.co/s1trf4tI5l;0
Avelã tem calma , não sejas agressiva , senta-te e respira.;1
@artuuur sim, funciona como o óleo;1
"RT @JNegocios: Falta de crédito explica ""destruição catastrófica de emprego""  http://t.co/zuvxMxz6pt";1
Tenho uns ataques de riso , q eu nao me consigo controlar , é só rir, rir e rir ahah;1
RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT;1
@mamadiboss ahah nem imaginas quantas;1
sinto que o dia de hoje valeu mesmo a pena;1
"RT @N_Carvalheira: ALÔ, MINEIROS, VAI FICAR POR ISSO MESMO?

Em calamidade financeira, governo de MG compra dois helicópteros 

https://t.c…";1
#at #home #bedroom #bed #pijama #smile @ Terraços d'Amora http://t.co/ddpr0IzUes;1
RT @Vithoor__: @jennyfervs @Ousadorafaa tu n é da quebrada por isso tu n entende a giria,entendeu?;0
O dia em imagens http://t.co/tk70TXILxw #News;1
Publiquei uma foto nova no Facebook http://t.co/rRKbYvClct;1
"não achei piada nenhuma às helis &amp; ela. parece que estão todas a gritar, não entendo";1
As calcas que queria estão para lavar, qe raiva;1
@RuiCostaPinto ainda a ver? O Rui tem mesmo paciência....;0
Bom dia coisas boas;0
ter ciúmes é tão mas tão mau , fds;1
Chega de me magoar nao?;1
Boa noite maior s2 @LuisRosario22;0
Okay acabei de ser mil má para um amigo meu, só faço porcaria;1
tenho fome;1
Vou sair;0
"Uns fumam, outros bebem, outros drogam-se e outros ainda se apaixonam. 
Cada um mata-se à sua maneira.";1
Boaa tarde pessoas;0
aiiiii, vem logooo;1
Agricultores são vacinados contra a febre amarela no ES e em MG https://t.co/Q2M6Ie28OP https://t.co/cvCzNJ3zpM;0
Acho que estou a melhorar, ele ainda não deu conta que não estou bem;1
Não faço a mínima ideia sobre o que vou vestir amanhã.;1
@RuivaDo483 Capitulo novo e eu na sei ? :o;1
"O chá vai ser lindo :$
@Bia_M35 @Carolinap37";1
RT @mcattalmeida: Quando se fala de sexo o tema não tem fim.;1
"@Joaogalamba @Publico mais 50 jovens licenciados que emigrem e batemos o record de ""exportações""!";0
Nah, não me apetece tar mais no pc, vou fazer alguma coisa fora de casa;1
Tou teso // não tenho dinheiro nenhum;1
@isabelpmorais Parabéns, tem um dia muito feliz :) *;0
Novo tema de que gosta: Devendra Banhart / Won't You Come Over http://t.co/yHCvV2NGLQ @Deezer;1
boa noite;0
#Publicidade Menos inscrições no Eurobest http://t.co/Zty4Rf3AiJ via @meiosepub;1
é que o meu pai é do benfica e a minha mãe é do sporting.......eu sou tipo metade/metade quando convém..nos outros dias sou do sporting ahah;1
@_JoaoRosado Bom dia Rosado.;0
Esta só canta francês, assim não dá #XFactor;0
Eu nao sei te esquecer;1
Jovem é preso suspeito de violência doméstica e cárcere em Uberlândia  https://t.co/ok4TrJcoxk;0
"O cara acorda cedo na Segunda-feira... ou será Segunda divisão?!!!
Pesadelo...";0
@mamadiboss pq nao! era so mesmo para gozar;1
boa noite;0
ontem os douradinhos da cantina tavam tão horríveis pareciam papa de peixe credo;1
Pessoas que eu amo insistem em me decepcionar pqp;1
Hoje vai ser um dia complicado;1
hoje não fui á escola eheh;0
Bons dias;0
"A minha madrasta está a fazer cocegas ao meu pai e eu a assistir // isto conta como ""segurar a vela"" ?";0
Porra! Se tivesse comprado 1000 dólares de bitcoins quando escrevi pela primeira vez sobre esta moeda (valia então... http://t.co/DMnBUQXgxv;1
Boa noite;0
@lurdespereiraa quando corre bem demais é porque fizes-te porcaria;1
“@AnaMarquessssss: curtia tanto ver o @Dengaz  ao vivo fds”#ahyafamilylove;1
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/EYnhN2Av4L;0
"RT @Rafapereirarroz: ""tu és kid mas não és sam, não regulas xega, vê lá se não acabas solteiro e com uma orelha negra""";1
@VaniaR98 Ahahah pois vamos...;0
Acho que existem muito poucas Janoskianators em Portugal, gostava de conhecer uma #SadLife;0
Publiquei uma foto nova no Facebook http://t.co/YlkXjfTWsT;1
Mas essa loira é tão perversa :O;1
RT @Nelson_Andradee: #10DefeitosMeus Deixo que a timidez controle a minha vida;1
@heyitsbernardo vidas interessantes as nossas;0
"A vida é guerra, sou soldado
Não sou de ferro não fui soldado";1
Epá fiz um som para a @marciapudim bem a pressa mas deu para ameaça-la de morte e deu para desafinar prt;1
Menor é detido com 142 pedras de crack e outras drogas em Ipatinga https://t.co/PItskggjap #SomosTodosDilma #Raynniere #BuyRaynniereOnItun…;0
Tenho saudades do verão de 2011;0
Três são presos após furto a loja em shopping de Varginha, MG https://t.co/Nv1PqFuADX #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes;0
RT @Nelson_Andradee: *Warning: O jogo Benfica-Sporting contém emoções fortes, por favor não ligue a sua tv se tem problemas de coração. Obr…;1
"""Um amor para recordar"" vou finalmente ver esse filme";1
Epa epa epa, amanhã não tenho aulas 😌;0
Eu e a minha melhor amiga ouvimos aquela música durante 3 horas;1
RT @Nelson_Andradee: Merda de escola;1
"IAGEM 200 ANOS DE VERDI
No dia 19 de novembro o nosso grupo assiste à Ópera Aida no Alla Scala de Milão.... http://t.co/aY1cq0dLNP";1
@GoDs_SK te add ja bosta!;1
RT @danybgg: Não há velocidade furiosa sem o Paul Walker;1
[Revista de Jogos do SAPO] Revelada lista de troféus de Killzone: Shadow Fall http://t.co/XHa5poAr5f;1
Ajuda externa: Seguro demarca-se de um novo programa com a natureza do atual. http://t.co/detdxAWaqa;1
Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/Zbjx8itSpR https://t.co/a3BXtLIRbT;0
"Amanhã, 12 Nov, 19:00 | Sessão X, Parlamento dos Direitos Urbano
Junte-se à discussão dos seus direitos enquanto... http://t.co/WbRtqpmEEM";1
http://t.co/TANcWYvaOv quero tanto ver;1
http://t.co/xpVkkOIlRj é isto;1
Só quero que Dezembro chegue;1
Não gosto de trabalhar muito.;0
ca puta de som fds estou viciado http://t.co/0wSkbxO0ve;1
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
RT @HumbertoReisJr: Governo de Minas Gerais compra mais dois helicópteros https://t.co/xfwbQHaiu9 Falido mas gastando https://t.co/F9yQI9Py…;1
"O meu pai passou pelo meu quarto e ""levou"" a net com ele -.- engraçado";1
Vou dormir.;1
Ultima hora dois aviões colidem em pleno voo http://t.co/jujnlvr7H4;1
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
Mas não paro de cantar, tenho pena da Faísca a sorte é que a música estava no máximo.;1
RT @chINESacute: Boa música nao combina com volume baixo.;1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/KgUtVagNdZ;1
@fuckusluts1 ponto alto do filme.. Também gosto muito meu.;0
RT @Nelson_Andradee: Amanhã tenho teste logo de manhã f-se;1
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
E é aula de teste;1
Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/RSrnJcsO6B https://t.co/euiXrA4OyD;0
Estamos em tempo de alto rebaixamento dos fins da política, cá no doméstico. Dói.;1
BOA NOITE EHEHEH;0
Odeio que se metam na minha vida // estão constantemente a meter-se .;1
"RT @Wonderm00n: ""Vou enviar..."" (vais, vais... a história da minha vida!) #WordCampPorto";0
[Setúbal na Rede] - Sindicatos acusam Electro Arco de tomar decisão estratégica http://t.co/JLCRGQ6pSc;1
Esta Bernardina é a maior porca naquela casa, no entanto acha que tem moral para falar de comportamentos e atitudes. #ss4;1
omg a minha tropa é tão cuteeee;0
E não vou falhar! Isto e sério;1
"às vezes imagino mesmo nas pessoas um botão a dizer ""next""";0
olé Benfica congrats;0
em vez disso, tou a comer línguas de veado. Mesmo bom *.*;0
RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…;1
Embirrando uma vez embirra se o resto da vida;1
RT @Bart6Simpson: Não gosto que compliquem as cenas;0
@MidiaNINJA Apoia que Pimentel ignore a falência do estado de MG e compre mais helicópteros pra passear! #ForaPimentelMG;1
Publiquei uma foto nova no Facebook http://t.co/GOA006WfMc;1
CRONOGRAMA DE DESIGNAÇÃO EM 2017 PARA AS ESCOLAS PÚBLICAS ESTADUAIS DE MINAS. https://t.co/uxU3YExDPD;0
Eu tenho medo desta ministra... eu sei que o assunto é serio, mas também não é preciso parecer que vai bater nas pessoas!;1
"[OFERTA MPL]
A Volkswagen e o Autohoje estão a oferecer aos seus fãs no Facebook a possibilidade de descarregarem... http://t.co/QOMjyDHnpO";0
Trio é preso suspeito de roubo, tráfico e abuso sexual em Uberlândia https://t.co/rbjjdz2eFu;0
#coisasqueprecisourgentemente uma mala;1
Mas agora a prosista de literatura de casa de banho também dá explicações de politiquisse?! Só tachos emparelhados;0
@ConstaDavison é tudo igual;0
Para frente leões, vamos a eles que nem tarzōes, como dizia o outro!!!;0
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/uh5Es4zAtm;1
@kikaa_biebs bahh então vai ser difícil vires cá ou eu ai :cc;1
Hoje tornei-me na inês serrano por uns minutos;1
@PMMG190 - GEPAR 124ª CIA APREENDE DROGAS E ARMA https://t.co/mlWLDYLW1H;0
só vou ver os jogos da fome na segunda, estou deprimida;1
RT @raqueel_8112013: quero mudar de escola,cidade,casa TUDO! -.-;1
quero tar com ela :c;1
RT @MARCUSPITTER: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/3q8gKwskvD;0
Quero ir a feira mas este fim de semana nao está ca ninguem pra ir comigo bahhhh;1
@susdapaz Mas é claro que sim .. o.o;1
@spotniks @LeonardoGSaade Pergunta inocente:Afinal, quem ainda continua segurando esse pilantra no governo de mg?Palmares=stela+genuínoS/A?;1
é só para dzer que amanha vou fazer outro furo na orelha s2s2s2s2 http://t.co/xTcMFAHoX9;1
@pcrobalo aih, coisa mais boa!!! :D @feantur @StereoSilva @anadomingos;0
Demorei mas gostei do resultado. http://t.co/b0KsujPY8X;0
@mainameizpatt MANA NÃO  CONSIGO ANDAR;1
Alimentação saudável e faculdade são incompatíveis.;1
#EmpregoBrasil Diretor de Arte senior http://t.co/vi2qmBov8o;0
detesto discutir com a minha mãe..;1
@umtigre Acho mal!;1
Como não tá vendendo carro o governo do PT MG vai taxa carro � velho 150 % no ipva deve ser para custear o helicóptero � nas festas;1
@0xJoao quando eu ganhar o euromilhões ofereço-te dois @tricktac;0
@SuperBock Resolvi festejar o vosso aniversário de maneira mais.... familiar! http://t.co/zcppYi7EN9;1
Domingo = dia de passar o tempo todo de pijama, a ver tv;0
@MInesCoimbra não conte para sua mãe!;1
"RT @JBarbosa2014: A FÓRMULA DO FRACASSO:
O governo PETISTA de FERNANDO PIMENTEL já está entre os PIORES da história do Estado de Minas Gera…";1
Porque é que não podemos ter um Download Festival em Portugal?;1
Bom dia.;0
A mãe do Tierry fazia melhor figura se tivesse calada #ss4;1
Tudo dormindo e eu aqui...até pq estou rindo demais com alguns tweets XD #EMAzing EXO;0
RT @KikoisHot: @elliegoulding é diva #MTVEMA;1
Rosberg e Perez tocaram-se há pouco. Rosberg achas que asa frontal ficou danificada. http://t.co/ZFdhBFKZu3;1
Tenho vários planos par o próximo fim-de-semana. Obviamente, sair com os meus irmãos. Mas não sei que roupa levo. #HelpMeDeciding;0
@margaridamimo99 a maria bernardo me disse q tinha aberto, mas ta super diferente;0
Se a seleção portuguesa não se apurar para o mundial é muito mau. Ainda por cima é realizado no país irmão, Brasil;1
Precisas de errar para aprenderes;1
RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv;1
@pensadora0no vim-me toda;0
Táxis de Londres são eleitos os melhores do mundo: Pesquisa de site especializado em viagens apontou a preferê... http://t.co/ykVAN1rqbn;1
@AQueTuAmas ahahah cidade de aluno de 11º é triste;0
rindo de uma foto do meu apadrinhamento no ISCTE!!! Nota: a minha madrinha caiu, e ás 17h já estava bêbada http://t.co/XogKtryJFS;1
Hoje trabalhei bué em ev;0
Dia do pai deixou de fazer um pouco de sentido para mim :-);0
RT @duusales: Se os Açores fossem só uma ilha, chamar-se-ia Açore?;1
RT @danteixeira15: NEM METADE do que fiz por ti, alguém alguma vez o fará;0
"@jesscardoso18 ja tenho mais umas quantas para te mostrar ;) mas não as consigo sacar para o tele ja com aquele programa que usavamos ;((";0
Menor é detido com drogas e balança de precisão em Montes Claros  https://t.co/ZOhllpaX9W;0
@sophia_amt agora já fiquei :'( @AnitaPardalita;1
"RT @az8ona: A minha TL:
Factor X
Factor X
Factor X
Factor X
Factor X
Um #ExcluídoDaSociedade qualquer por estar a falar do SS
Factor X
Fact…";1
"A diferença entre ""série"" televisiva e ""série policial"" televisiva. #storymooc 1 de 3 http://t.co/BZ890htI3x";1
@_ritity_ hahaha roubaram os nossos diários e agora tem de ser em folhas pautadas xD;0
Odeio-me, odeio-me, odeio-me.;1
amo o meu boo;0
@inespereira18 obrigada querida, fiz hoje;0
#AlcunhasDosProfessores Stor Queijinho;1
Diz que no teste sai a matéria desde o início do ano e supostamente é matéria de trabalhos que ainda não apresentamos #lt;0
lfjçdg  #votearianagrande;0
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
RT @MulherTamarindo: E em Minas que acabou o dinheiro dos depósitos judiciais haahahha (via @AlbertoLage) https://t.co/049R6IaGiH (note o n…;1
@LeonorPinheiro7 a que horas chegas no sábado?;1
É EXTREMAMENTE COMPLICOSO QUANDO UM HOMEM DIZ NUMA DAMA VAMOS P QUARTO HOJE VOU TE REBENTAR DEPOIS CHEGA NA HORA SO TA A DAR DUAS;0
#timbeta #globo Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/ZfBerlHPHs #OperacaoBetaLab #Sigodevolta;0
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/7IuI6aiqMf https://t.co/uYzwos2PxO;0
RT @MrNikkiHD: Gostei de um vídeo @YouTube de @theremedyblog http://t.co/4IR0QzlEYO PLAYSTATION 4 e JOGOS! - MEGA UNBOXING REMEDIANO;1
RT @stevesemjob: Estou numa festa brutal, até tem uma cama, e vendo bem parece a do meu quarto;0
Ela disse que me ia apoiar em tudo, grande apoio realmente;1
"ouvir musica nas aulas &gt;";1
Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/sKxBrgWx0p #SomosTodosDilma #Raynniere #BuyRaynniere…;0
Ainda me lembro daquela vez que não reenviei uma mensagem corrente e depois morri, foi uma altura muito triste da minha vida;1
"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…";1
RT @MiguelLuzP: O pior tipo de corrida que podes ter de fazer: Correr para o autocarro.;0
Estou confiante em relacao a este testes que faltam receber;0
nem vou mais ler as conversas antigas para não me lixar mais.;0
Não estávamos ainda mal que chegue e eis que os Scorpions regressam a Portugal no dia 10 de Março.;1
hoje era para ter teste de biologia e não tive.;1
Ainda não percebi bem a história da Margarida Rebelo Pinto mas se calhar era com o Manuel Maria Carrilho que ela estava bem. #pontapénaboca;1
Apenas quero-te ver feliz.;1
Ai @marianam39 a D. Leninha vai falar!;0
@patecas99 @Ze99Maria eu também ahahah ya ele não usa sweats... Eu sou tão viciada em sweats...;0
"Chegou o Grande dia no Magnetic Jose Malhoa...

Vamos Bombar Hoje http://t.co/Lgl0w5wo3W";0
RT @Baratade4: #SeÉsDoTwitter não percebes o porquê de as DM's terem limite de caracteres;0
Afinal nem é assim tão mau;1
"""Porque se eu tenho aguentado é gracas aos meus amigos""";0
preciso de estabilidade;1
@PMMG190 - Vespasiano - Polícia Militar apreende drogas  https://t.co/in4JVRwaNf;0
RT @_SeymouR_: Adicionei como favorito um vídeo @YouTube de @m4ster88 http://t.co/z47v7TmU9A LIVESTREAM - A LIVE dos MineGames Minecraft! C/;0
@BieberPortugal obrigada :D;0
Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/XWVkDPEChz by #AcordouAcordou via @c0nvey;1
"Não foi Portugal que perdoou várias dívidas aos Angolanos ?
http://t.co/SPSwLYrABc";0
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/sdS68RiyuW;1
@ruipaio ahhhh ao menos isso!! tá bom já!;0
felizes porque não tivemos aula de inglês http://t.co/NjbNrGqlst;1
finalmente entrei em casa! estou a morrer de sono, mas estar com o boy é vida;0
@PMMG190 - POLÍCIA MILITAR PRENDE AUTORES DE ROUBO NA CIDADE DE PRATA APÓS QUASE TRÊS DIAS DE BUSCAS https://t.co/8iVX9Xzv3Y;0
Feliz dia das Crianças !!! Sou uma criança eterna ... #MomentoCriança #Happy #Personagens #Me #Kids http://t.co/4vWcQlMrCz;0
"@ObservatorioH Deve dar um bom toque de telemóvel. Ah! Ouve (e vê):; http://t.co/JDQIBImoFs";1
Mas tenho medo de quando fico aziada ele ainda ficar pior :c;1
Quatro homens são presos suspeitos de tráfico de drogas em Pirapora https://t.co/FPMUAa24We;0
Eu devo ter a doença de défice de atenção ainda por descobrir;0
# Angola, Brasil e Portugal na corrida ao BES Photo http://t.co/7ED02hEd8w Ler http://t.co/MElaZFAN53;1
A minha mana é muito linda tipo;1
"RT @joaolipas97: Pensamentos nas aulas: 
1) estou cansado
2) estou com frio
3) não percebo nada
4) estou com fome 
5) que horas são?
6) que…";1
Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/7EgLa88oBN;0
pronto ja gravei o trabalho de pt,auto da barca do inferno,fui o diabo e o parvo :3;0
PT passei de autocarro, mais à frente, ao pé da Casa dos Bicos, e lembrei-me de quando o meu professor de violino deixou ali um rapaz...;0
"RT @Boss_AC: ""Quero aprender com os meus defeitos, acordar um homem melhor..."" http://t.co/YlEhDXC73l";1
Ainda sou do tempo do Américo Amorim despedir 195 para  fazer face ao «impacto negativo da crise global»  http://t.co/mYVJjGNPBc;1
RT @vidaempiezaaqui: É muito amor no banco do C. Piedade, admite @raquelgrey..... http://t.co/6CFGPLYGQ5;1
Polícia Militar apreende armas e drogas na Região do Barreiro, em Belo Horizonte https://t.co/DtY5O3kO7j https://t.co/JwJI6cyKwZ;0
os mais velhos merecem a nossa dedicação. é p isso q em vez de pôr os meus velhos num lar os vou ter smp cmg em casa. ainda falo dos ténis.;1
MAIS 15 MINUTOS , BORA SCP !! s2 s2;0
nunca acampei na minha vida.;1
Pode ser verão,outono, inverno ou primavera que continuarei a dormir nua, porque é do melhor.;1
@joaodamialves sim, ok, tens razao! A @RitaFirPereira é mesmo a mais feia!;1
@ParganaBoy Estou aí daqui a 10 minutos;1
@domingosmiguel uma pessoa não pode estar a trabalhar descansada, é o que é. @vascodcm;1
Notícias ao Minuto - Governo de MG gasta R$ 50,8 milhões com helicópteros https://t.co/0RfO90dkX2;1
vai lá vai até o canidio arremelga os olhos looooooool http://t.co/Qm6LUy2pSo;1
@Beatriiiizp obrigado :);0
@mariianaduartt boa tarde amor s2s2;0
Só espero que o carlos venha ás 8h!;1
RT @Nelson_Andradee: Parece que os leões já não rugem;1
essas pessoas acabaram de visualizar seu perfil http://t.co/91NoOcW5ru;1
Imaginem aquele povo todo espantado com o Inglês fluente do Chinês Loiro Gigante!! #EMAzing EXO  #WorldWideAct EXO;1
"RT @Nelson_Andradee: #MusicasAplicadasNaRotina
*A stora manda-me ir ao quadro*
- ""All Eyez On Me""";0
ando a deprimir o fim de semana inteiro;1
o seu perfil foi visto por 8 pessoas nas últimas 12 horas http://t.co/pDYc57cFJy;1
@PMMG190 - PARACATU - FORAGIDO DA JUSTIÇA E AUTORES DE TRÁFICO DE DROGAS SÃO PRESOS PELA POLÍCIA MILITAR https://t.co/tIBM5P5u3y;0
RT @JG1904: Que maravilha ... Perder Cardozo , perder a Europa , perder ...;1
quanto ficou o sporting em andebol?;1
RT @dannpcorreia: Gostei bué destas fotos. http://t.co/OhtJr5BN9l;1
O meu trabalho jornalístico está a dar frutos na JS de Sintra :);0
Muricy brinca e 'pede' reajuste a Juvenal: 'Dinheiro é problema sim';1
vês-me e já nem me cumprimentas;1
"RT @PCMagalhaes: ""João Braga é um clássico, porque os clássicos não passam de moda"": Paulo Portas na http://t.co/KTszFliRch. Isto vai ser t…";1
"RT @AriSirius: Corruptos do PT @bobjackk @oipanue 
Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/StujBMYQTg…";1
amanhã quero sair da escola rapido;0
